COHO:0000051,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Diabetes Prevention Program
COHO:0000053,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Diabetes Research on Patient Stratification
COHO:0000054,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Dortmund Health Study
COHO:0000055,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Duke Cognition Cohort
COHO:0000057,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Durban Diabetes Study
COHO:0000058,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Dutch and Belgian Lung Cancer Screening Trial
COHO:0000059,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Dutch Microbiome Project
COHO:0000060,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Edinburgh Stroke Study
COHO:0000061,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,ENGAGE AF-TIMI 48
COHO:0000062,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,EPIGEN
COHO:0000063,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Erasmus Rucphen Family Study
COHO:0000064,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Estonian Biobank
COHO:0000065,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,European Prospective Investigation into Cancer
COHO:0000066,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,European Prospective Investigation of Cancer-Norfolk
COHO:0000067,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,EuroTARGET project
COHO:0000068,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Extremely Low Gestational Age Newborns
COHO:0000069,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Fatty Acid Sensor Study
COHO:0000070,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Finnish Twin Cohort Study
COHO:0000071,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,FINRISK
COHO:0000072,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Flemish Gut Flora Project
COHO:0000073,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Gabriel Advanced Survey
COHO:0000074,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,GCAT. Genomes For Life.
COHO:0000076,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Genetic Analysis of Multiple Sclerosis
COHO:0000077,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Genetic Consortium for Anorexia Nervosa
COHO:0000078,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Genetic Epidemiology of Asthma in Costa Rica
COHO:0000079,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Genetic Overlap between Metabolic and Psychiatric traits
COHO:0000080,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Genetic Prostate cancer risk stratification for targeted screening
COHO:0000081,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Genetic Research in Isolated
COHO:0000082,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Genetics of diabetes Audit and Research
COHO:0000083,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Genetics of Healthy Aging
COHO:0000084,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,GenomeAsia 100K project
COHO:0000085,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,German Multiple Myeloma Study Group
COHO:0000086,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Ghana Prostate Study
COHO:0000087,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Glaucoma Inheritance Study in Tasmania
COHO:0000088,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Greece Hellenic Isolated Cohorts
COHO:0000089,owl:NamedIndividual,http://www.ebi.ac.uk/coho#GWAS_subset,Health and Retirement Study
